#	CcnonQE cross-section GLoBES upto 10GeV					
#log10E	nue/E	numu/E	numtau/E	nuebar/E	numubar/E	nutaubar/E
0.568	0.6838945247	0.6838945247	0.0004278059	0.2986909397	0.2986909397	0.0002134956
0.572	0.6843965887	0.6843965887	0.0004522628	0.299299589	0.299299589	0.0002257007
0.576	0.6848983241	0.6848983241	0.0004769459	0.2999311512	0.2999311512	0.0002380188
0.58	0.6853994997	0.6853994997	0.0005018575	0.300578867	0.300578867	0.0002504509
0.584	0.6858955883	0.6858955883	0.0005269995	0.301230769	0.301230769	0.0002629979
0.588	0.686386748	0.686386748	0.0005523742	0.301876186	0.301876186	0.0002756611
0.592	0.6868748564	0.6868748564	0.0005779837	0.3025173117	0.3025173117	0.0002884415
0.596	0.6873591876	0.6873591876	0.0006038301	0.3031534676	0.3031534676	0.0003013401
0.6	0.6878363083	0.6878363083	0.0006299157	0.3037804861	0.3037804861	0.000314358
0.604	0.6883123356	0.6883123356	0.0006562426	0.3044135491	0.3044135491	0.0003274964
0.608	0.6887878646	0.6887878646	0.0006828132	0.3050701803	0.3050701803	0.0003407564
0.612	0.6892632588	0.6892632588	0.0007096296	0.305746275	0.305746275	0.0003541391
0.616	0.6897325268	0.6897325268	0.0010253122	0.3064142659	0.3064142659	0.0005143226
0.62	0.6901983957	0.6901983957	0.0014098946	0.3070773086	0.3070773086	0.0007095192
0.624	0.6906607494	0.6906607494	0.0017980355	0.3077352542	0.3077352542	0.0009065218
0.628	0.6911194883	0.6911194883	0.0021897679	0.3083879758	0.3083879758	0.0011053473
0.632	0.6915717985	0.6915717985	0.0025851249	0.3090331083	0.3090331083	0.0013060125
0.636	0.6920226166	0.6920226166	0.0029841401	0.3096904533	0.3096904533	0.0015085344
0.64	0.692471465	0.692471465	0.0033868473	0.3103794971	0.3103794971	0.0017129303
0.644	0.6929175856	0.6929175856	0.0037932807	0.3110673864	0.3110673864	0.0019192174
0.648	0.6933599815	0.6933599815	0.0042034749	0.3117494698	0.3117494698	0.0021274132
0.652	0.6937967068	0.6937967068	0.0046174645	0.3124232714	0.3124232714	0.0023375355
0.656	0.6942296865	0.6942296865	0.0050352847	0.3130912443	0.3130912443	0.002549602
0.66	0.6946590374	0.6946590374	0.0054569709	0.3137535405	0.3137535405	0.0027636307
0.664	0.6950665612	0.6950665612	0.005882559	0.3143962075	0.3143962075	0.0029796398
0.668	0.695431076	0.695431076	0.0063120849	0.3149917107	0.3149917107	0.0031976476
0.672	0.6957489138	0.6957489138	0.0067455853	0.3155449061	0.3155449061	0.0034176726
0.676	0.6960634836	0.6960634836	0.0071830967	0.316092425	0.316092425	0.0036397335
0.68	0.6963747918	0.6963747918	0.0076246564	0.3166342785	0.3166342785	0.0038638491
0.684	0.6966833804	0.6966833804	0.0080703018	0.3171713938	0.3171713938	0.0040900384
0.688	0.696989245	0.696989245	0.0085200707	0.3177037639	0.3177037639	0.0043183206
0.692	0.697292385	0.697292385	0.0089740013	0.3182313573	0.3182313573	0.0045487151
0.696	0.6975694184	0.6975694184	0.0094321321	0.3187473517	0.3187473517	0.0047812414
0.7	0.6978114639	0.6978114639	0.0098945018	0.3192247311	0.3192247311	0.0050159192
0.704	0.6980437382	0.6980437382	0.0103611499	0.3197003831	0.3197003831	0.0052527685
0.708	0.6982738913	0.6982738913	0.0108787276	0.3201716931	0.3201716931	0.0055162111
0.712	0.6985019341	0.6985019341	0.0117507687	0.3206386811	0.3206386811	0.0059651494
0.716	0.6987278796	0.6987278796	0.0126308787	0.3211013708	0.3211013708	0.0064182416
0.72	0.698951742	0.698951742	0.0135191322	0.3215597892	0.3215597892	0.0068755262
0.724	0.6991736142	0.6991736142	0.0144156046	0.3220170114	0.3220170114	0.0073370421
0.728	0.6993954385	0.6993954385	0.015320372	0.3225042261	0.3225042261	0.0078028283
0.732	0.6996160038	0.6996160038	0.0162335111	0.3230034111	0.3230034111	0.0082729243
0.736	0.6998345285	0.6998345285	0.0171550993	0.3234979758	0.3234979758	0.0087473701
0.74	0.7000510324	0.7000510324	0.018085215	0.323987968	0.323987968	0.0092262059
0.744	0.700265536	0.700265536	0.0190239368	0.3244734405	0.3244734405	0.0097094723
0.748	0.7004780604	0.7004780604	0.0199713446	0.3249544317	0.3249544317	0.0101972104
0.752	0.7006882792	0.7006882792	0.0209275186	0.3254311098	0.3254311098	0.0106894614
0.756	0.7008894053	0.7008894053	0.02189254	0.3258995264	0.3258995264	0.0111862671
0.76	0.701064768	0.701064768	0.0228664906	0.3263623336	0.3263623336	0.0116876697
0.764	0.7012385274	0.7012385274	0.0238494531	0.3268190042	0.3268190042	0.0121937118
0.768	0.7014107031	0.7014107031	0.0248415108	0.3272715552	0.3272715552	0.0127044362
0.772	0.701581315	0.701581315	0.0258427479	0.3277199927	0.3277199927	0.0132198863
0.776	0.7017503829	0.7017503829	0.0268532493	0.3281643618	0.3281643618	0.0137401057
0.78	0.701917927	0.701917927	0.0278731008	0.3286047148	0.3286047148	0.0142651387
0.784	0.7020839672	0.7020839672	0.0289023889	0.3290359995	0.3290359995	0.0147950298
0.788	0.7021732171	0.7021732171	0.0300432972	0.329367002	0.329367002	0.0153839109
0.792	0.7022372243	0.7022372243	0.0312434248	0.3296542378	0.3296542378	0.0160040206
0.796	0.7023002376	0.7023002376	0.0324546571	0.3299380101	0.3299380101	0.0166298681
0.8	0.7023626919	0.7023626919	0.0336770968	0.3302194367	0.3302194367	0.0172615065
0.804	0.7024245955	0.7024245955	0.0349108476	0.3304985562	0.3304985562	0.0178989893
0.808	0.7024859563	0.7024859563	0.0361560141	0.3307751266	0.3307751266	0.0185423707
0.812	0.7025467823	0.7025467823	0.0374127021	0.3310493174	0.3310493174	0.0191917053
0.816	0.7026064342	0.7026064342	0.038681018	0.3313316018	0.3313316018	0.0198470481
0.82	0.7026636534	0.7026636534	0.0399610695	0.3316375349	0.3316375349	0.0205084547
0.824	0.702720381	0.702720381	0.0412529652	0.3319417644	0.3319417644	0.0211759812
0.828	0.7027766245	0.7027766245	0.0425568146	0.3322436364	0.3322436364	0.0218496842
0.832	0.7028323914	0.7028323914	0.0438727284	0.332542857	0.332542857	0.0225296209
0.836	0.702887541	0.702887541	0.0452008182	0.3328386557	0.3328386557	0.0232158491
0.84	0.7029422121	0.7029422121	0.0465411967	0.3331319069	0.3331319069	0.0239084268
0.844	0.7029964285	0.7029964285	0.0478939775	0.3334231855	0.3334231855	0.0246074128
0.848	0.7030333643	0.7030333643	0.0492592755	0.3337264257	0.3337264257	0.0253128665
0.852	0.703064323	0.703064323	0.0506280226	0.3340315959	0.3340315959	0.0260214169
0.856	0.7030950296	0.7030950296	0.0519716163	0.3343346573	0.3343346573	0.0267223956
0.86	0.7031254789	0.7031254789	0.0533276422	0.3346350516	0.3346350516	0.0274298604
0.864	0.7031555891	0.7031555891	0.0546962153	0.3349320551	0.3349320551	0.0281438713
0.868	0.7031854599	0.7031854599	0.0560774516	0.3352266616	0.3352266616	0.0288644889
0.872	0.7032150682	0.7032150682	0.0574714683	0.3355188947	0.3355188947	0.0295917742
0.876	0.7032355078	0.7032355078	0.0588783838	0.3358099549	0.3358099549	0.0303257891
0.88	0.7032363809	0.7032363809	0.0602983172	0.3361041049	0.3361041049	0.0310665957
0.884	0.7032358158	0.7032358158	0.0617313891	0.3363953349	0.3363953349	0.0318142568
0.888	0.7032352557	0.7032352557	0.0631777211	0.3366841332	0.3366841332	0.0325688361
0.892	0.7032347004	0.7032347004	0.0646374358	0.3369704439	0.3369704439	0.0333303973
0.896	0.7032341509	0.7032341509	0.0661106571	0.3372536753	0.3372536753	0.0340990052
0.9	0.7032336055	0.7032336055	0.0675975099	0.337535005	0.337535005	0.0348747249
0.904	0.7032335199	0.7032335199	0.0690981204	0.3378146071	0.3378146071	0.0356576223
0.908	0.7032400181	0.7032400181	0.0706126159	0.3381240862	0.3381240862	0.0364477637
0.912	0.7032493833	0.7032493833	0.0721319083	0.3384433302	0.3384433302	0.0372481425
0.916	0.7032586803	0.7032586803	0.0736641078	0.3387603258	0.3387603258	0.0380562925
0.92	0.7032678745	0.7032678745	0.0752104846	0.3390737329	0.3390737329	0.0388719201
0.924	0.703277	0.703277	0.0767711699	0.3393849128	0.3393849128	0.0396950946
0.928	0.7032860286	0.7032860286	0.078346296	0.3396926731	0.3396926731	0.0405258859
0.932	0.7032949838	0.7032949838	0.0799359966	0.3399979668	0.3399979668	0.0413643644
0.936	0.7032958553	0.7032958553	0.0815404065	0.3403032942	0.3403032942	0.0422106013
0.94	0.7032799068	0.7032799068	0.0831596618	0.3406120768	0.3406120768	0.0430646683
0.944	0.7032626676	0.7032626676	0.0847938999	0.3409188389	0.3409188389	0.0439266378
0.948	0.703245612	0.703245612	0.0864432594	0.3412222401	0.3412222401	0.0447965831
0.952	0.7032286969	0.7032286969	0.0881078803	0.3415231963	0.3415231963	0.0456745779
0.956	0.7032119341	0.7032119341	0.0897879037	0.3418214816	0.3418214816	0.0465606966
0.96	0.7031953395	0.7031953395	0.0914674706	0.3421167198	0.3421167198	0.0474471835
0.964	0.7031774643	0.7031774643	0.0931144523	0.3424097633	0.3424097633	0.0483183201
0.968	0.7031406325	0.7031406325	0.0947766733	0.3426989449	0.3426989449	0.0491975173
0.972	0.7030954832	0.7030954832	0.0964542747	0.3429851113	0.3429851113	0.0500848496
0.976	0.7030507258	0.7030507258	0.0981473987	0.3432688212	0.3432688212	0.0509803923
0.98	0.7030063617	0.7030063617	0.0998561891	0.3435500599	0.3435500599	0.0518842213
0.984	0.7029624028	0.7029624028	0.1015807906	0.3438287331	0.3438287331	0.0527964134
0.988	0.70291888	0.70291888	0.1033213497	0.3441046009	0.3441046009	0.0537170459
0.992	0.7028757439	0.7028757439	0.105078014	0.344378034	0.344378034	0.0546461969
0.996	0.7028168477	0.7028168477	0.1068509326	0.3446065706	0.3446065706	0.0555839452
1	0.7027100927	0.7027100927	0.1086402557	0.3447060435	0.3447060435	0.0565303704

