#GLoBES
#log10E	nue/E	numu/E	numtau/E	nuebar/E	numubar/E	nutaubar/E
0.196	0.2512075164	0.2512075164	0	0.1489582972	0.1489582972	0
0.2	0.2487932275	0.2487932275	0	0.1483660902	0.1483660902	0
0.204	0.2463671856	0.2463671856	0	0.1477703732	0.1477703732	0
0.208	0.2440560984	0.2440560984	0	0.14719471	0.14719471	0
0.212	0.2417236271	0.2417236271	0	0.1466137203	0.1466137203	0
0.216	0.2393695736	0.2393695736	0	0.1460273547	0.1460273547	0
0.22	0.2370923316	0.2370923316	0	0.1454258341	0.1454258341	0
0.224	0.234830457	0.234830457	0	0.1448151519	0.1448151519	0
0.228	0.2325476534	0.2325476534	0	0.1441988191	0.1441988191	0
0.232	0.2303083857	0.2303083857	0	0.1435942405	0.1435942405	0
0.236	0.2281160052	0.2281160052	0	0.143002321	0.143002321	0
0.24	0.2259033388	0.2259033388	0	0.1424049245	0.1424049245	0
0.244	0.223707681	0.223707681	0	0.141795413	0.141795413	0
0.248	0.2215638639	0.2215638639	0	0.1411675804	0.1411675804	0
0.252	0.2194002103	0.2194002103	0	0.1405339385	0.1405339385	0
0.256	0.2172492025	0.2172492025	0	0.1399007371	0.1399007371	0
0.26	0.2151608381	0.2151608381	0	0.1392776052	0.1392776052	0
0.264	0.2130531504	0.2130531504	0	0.1386487076	0.1386487076	0
0.268	0.2109601367	0.2109601367	0	0.1380185355	0.1380185355	0
0.272	0.2089242414	0.2089242414	0	0.1373927029	0.1373927029	0
0.276	0.2068695081	0.2068695081	0	0.1367610796	0.1367610796	0
0.28	0.2048379432	0.2048379432	0	0.1361181735	0.1361181735	0
0.284	0.2028474356	0.2028474356	0	0.1354616017	0.1354616017	0
0.288	0.20083851	0.20083851	0	0.1347989547	0.1347989547	0
0.292	0.1988713634	0.1988713634	0	0.1341500885	0.1341500885	0
0.296	0.1969273977	0.1969273977	0	0.1335088686	0.1335088686	0
0.3	0.1949654447	0.1949654447	0	0.1328617156	0.1328617156	0
0.304	0.1930704559	0.1930704559	0	0.1322130555	0.1322130555	0
0.308	0.1911735352	0.1911735352	0	0.1315592148	0.1315592148	0
0.312	0.1892745978	0.1892745978	0	0.1309015389	0.1309015389	0
0.316	0.1874371507	0.1874371507	0	0.1302490487	0.1302490487	0
0.32	0.1855827019	0.1855827019	0	0.1295905212	0.1295905212	0
0.324	0.1837589501	0.1837589501	0	0.1289428943	0.1289428943	0
0.328	0.1819578775	0.1819578775	0	0.1283033209	0.1283033209	0
0.332	0.1801401397	0.1801401397	0	0.1276578297	0.1276578297	0
0.336	0.1783877276	0.1783877276	0	0.1269952409	0.1269952409	0
0.34	0.1766196023	0.1766196023	0	0.1263264534	0.1263264534	0
0.344	0.1748745491	0.1748745491	0	0.125657935	0.125657935	0
0.348	0.173153279	0.173153279	0	0.1249897696	0.1249897696	0
0.352	0.1714204945	0.1714204945	0	0.1243171346	0.1243171346	0
0.356	0.1697434495	0.1697434495	0	0.1236661366	0.1236661366	0
0.36	0.1680508869	0.1680508869	0	0.123009115	0.123009115	0
0.364	0.1663960118	0.1663960118	0	0.122348011	0.122348011	0
0.368	0.1647519904	0.1647519904	0	0.1216817694	0.1216817694	0
0.372	0.1631175614	0.1631175614	0	0.1210133412	0.1210133412	0
0.376	0.1615170255	0.1615170255	0	0.120346589	0.120346589	0
0.38	0.1599050763	0.1599050763	0	0.1196750823	0.1196750823	0
0.384	0.158341324	0.158341324	0	0.1190236535	0.1190236535	0
0.388	0.1567631024	0.1567631024	0	0.118366197	0.118366197	0
0.392	0.1552252453	0.1552252453	0	0.1177155495	0.1177155495	0
0.396	0.1536858877	0.1536858877	0	0.1170618671	0.1170618671	0
0.4	0.1521759588	0.1521759588	0	0.1164019471	0.1164019471	0
0.404	0.1506790315	0.1506790315	0	0.1157358041	0.1157358041	0
0.408	0.1491955897	0.1491955897	0	0.1150756622	0.1150756622	0
0.412	0.1477294747	0.1477294747	0	0.1144232308	0.1144232308	0
0.416	0.1462700158	0.1462700158	0	0.1137737615	0.1137737615	0
0.42	0.1448329953	0.1448329953	0	0.1131342774	0.1131342774	0
0.424	0.1433974197	0.1433974197	0	0.1124849169	0.1124849169	0
0.428	0.1419842859	0.1419842859	0	0.1118199529	0.1118199529	0
0.432	0.1405714545	0.1405714545	0	0.1111517152	0.1111517152	0
0.436	0.1391830836	0.1391830836	0	0.1104853722	0.1104853722	0
0.44	0.1377954983	0.1377954983	0	0.1098194063	0.1098194063	0
0.444	0.1364318204	0.1364318204	0	0.1091649147	0.1091649147	0
0.448	0.1350707952	0.1350707952	0	0.1085116962	0.1085116962	0
0.452	0.1337305008	0.1337305008	0	0.1078684274	0.1078684274	0
0.456	0.1324031737	0.1324031737	0	0.1072184397	0.1072184397	0
0.46	0.13110283	0.13110283	0	0.1065612508	0.1065612508	0
0.464	0.1298137178	0.1298137178	0	0.105908362	0.105908362	0
0.468	0.1285355508	0.1285355508	0	0.1052596388	0.1052596388	0
0.472	0.1272735271	0.1272735271	0	0.1046191091	0.1046191091	0
0.476	0.1260149934	0.1260149934	0	0.1039803507	0.1039803507	0
0.48	0.1247791858	0.1247791858	0	0.1033531266	0.1033531266	0
0.484	0.1235406385	0.1235406385	0	0.1027235629	0.1027235629	0
0.488	0.122334489	0.122334489	0	0.102079712	0.102079712	0
0.492	0.1211276826	0.1211276826	0	0.1014339411	0.1014339411	0
0.496	0.1199390214	0.1199390214	0	0.1007934623	0.1007934623	0
0.5	0.1187591811	0.1187591811	0	0.1001577365	0.1001577365	0
0.504	0.1175862561	0.1175862561	0	0.0995257368	0.0995257368	0
0.508	0.1164322875	0.1164322875	0	0.0989039511	0.0989039511	0
0.512	0.1152793002	0.1152793002	0	0.0982804252	0.0982804252	0
